央视频道,#genre#
CCTV 15,http://cdn.5itv.tv/ZZ_cctv15/ZZ_cctv15.m3u8#http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228281/index.m3u8?fmt=ts2hls#http://221.6.85.150:9000/live/cctv15_800/cctv15_800.m3u8#http://223.82.250.72/live/cctv-15/1.m3u8
CCTV 17,http://111.40.205.70/PLTV/88888888/224/3221225765/index.m3u8#http://stream.cdjsxy.cn/lypd/sd/live.m3u8#http://220.158.149.14:9999/live/TV00000000000000000008@HHZT;LIVE?DSJTV.m3u8
CCTV 体育赛事,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228372/index.m3u8?fmt=ts2hls#http://121.31.30.90:8085/ysten-business/live/hdcctv05plus/yst.m3u8
CETV 教育一台,http://stream.cdjsxy.cn/zgjy/sd/live.m3u8#http://223.110.245.143/ott.js.chinamobile.com/PLTV/3/224/3221227355/index.m3u8
CGTN 国际频道,http://live.cgtn.com/1000/prog_index.m3u8
CGTN 记录频道,http://live.cgtn.com/1000d/prog_index.m3u8
CGTN 法语频道,http://live.cgtn.com/1000f/prog_index.m3u8
CCTV 4K超高清,http://120.221.199.26/tlivecloud-cdn.ysp.cctv.cn/001/2000266302.m3u8#http://39.134.185.69/PLTV/88888888/224/3221226758/index.m3u8
CHC 家庭影院,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225927/index.m3u8#http://pili-live-hls.fssh.tianma3600.com/fssh/fsds.m3u8
卫视频道,#genre#
东南卫视,http://117.169.124.43:6610/ysten-businessmobile/live/dongnanstv/2.m3u8
海峡卫视,http://118.123.60.10:8114/syhjcms_hls/10000100201705020000001000000008?FvSeid=5bf2539394e75947&Fsv_filetype=0&Fsv_ctype=LIVES&Fsv_cid=6641&Fsv_TBt=614400&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=syhjcms_hls&Pcontent_id=10000100201705020000001000000008&Fsv_CMSID=syhjcms&Fsv_chan_hls_se_idx=22
海峡卫视(备),p2p://lino.homeunix.com:6007/5aefbc720007aafb1903017e4bc35206.ts
厦门卫视,http://223.110.241.130:6610/gitv/live1/G_XIAMEN/G_XIAMEN/
浙江卫视HD,http://117.169.124.43:6610/ysten-businessmobile/live/hdzhejiangstv/index.m3u8
江苏卫视HD,http://117.169.124.43:6610/ysten-businessmobile/live/hdjiangsustv/index.m3u8
湖南卫视HD,http://117.169.124.43:6610/ysten-businessmobile/live/hdhunanstv/index.m3u8
深圳卫视HD,http://117.169.124.43:6610/ysten-businessmobile/live/hdshenzhenstv/index.m3u8
东方卫视HD,http://117.169.124.43:6610/ysten-businessmobile/live/hddongfangstv/index.m3u8
北京卫视HD,http://117.169.124.43:6610/ysten-businessmobile/live/hdbeijingstv/index.m3u8
广东卫视HD,http://117.169.124.43:6610/ysten-businessmobile/live/hdguangdongstv/index.m3u8
天津卫视HD,http://117.169.124.43:6610/ysten-businessmobile/live/hdtianjinstv/index.m3u8
湖北卫视HD,http://117.169.124.43:6610/ysten-businessmobile/live/hdhubeistv/2.m3u8
山东卫视HD,http://117.169.124.43:6610/ysten-businessmobile/live/hdshandongstv/2.m3u8
江西卫视HD,http://117.169.124.43:6610/ysten-businessmobile/live/hdjiangxistv/2.m3u8
黑龙江卫视HD,http://117.169.124.43:6610/ysten-businessmobile/live/hdheilongjiangstv/2.m3u8
云南卫视,http://117.169.124.43:6610/ysten-businessmobile/live/yunnanstv/2.m3u8
吉林卫视,http://117.169.124.43:6610/ysten-businessmobile/live/jilinstv/2.m3u8
四川卫视,http://117.169.124.43:6610/ysten-businessmobile/live/sichuanstv/2.m3u8
宁夏卫视,http://117.169.124.43:6610/ysten-businessmobile/live/ningxiastv/2.m3u8
安徽卫视,http://117.169.124.43:6610/ysten-businessmobile/live/anhuistv/2.m3u8
山西卫视,http://117.169.124.43:6610/ysten-businessmobile/live/shanxistv/2.m3u8
广西卫视,http://117.169.124.43:6610/ysten-businessmobile/live/guangxistv/2.m3u8
河北卫视,http://117.169.124.43:6610/ysten-businessmobile/live/hebeistv/2.m3u8
河南卫视,http://117.169.124.43:6610/ysten-businessmobile/live/henanstv/2.m3u8
海南卫视,http://117.169.124.43:6610/ysten-businessmobile/live/lvyoustv/2.m3u8
甘肃卫视,http://117.169.124.43:6610/ysten-businessmobile/live/gansustv/2.m3u8
贵州卫视,http://117.169.124.43:6610/ysten-businessmobile/live/guizhoustv/2.m3u8
辽宁卫视,http://117.169.124.43:6610/ysten-businessmobile/live/liaoningstv/2.m3u8
重庆卫视,http://117.169.124.43:6610/ysten-businessmobile/live/chongqingstv/2.m3u8
陕西卫视,http://117.169.124.43:6610/ysten-businessmobile/live/shanxi1stv/2.m3u8
青海卫视,http://117.169.124.43:6610/ysten-businessmobile/live/qinghaistv/2.m3u8
内蒙卫视,http://117.169.124.43:6610/ysten-businessmobile/live/neimenggustv/2.m3u8
新疆卫视,http://117.169.124.43:6610/ysten-businessmobile/live/xinjiangstv/2.m3u8
西藏卫视,http://117.169.124.43:6610/ysten-businessmobile/live/xizangstv/2.m3u8
兵团卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000074.m3u8,cntv-bingtuan
农林卫视,http://stream.snrtv.com/sxtvs-nl.m3u8
康巴卫视,http://scgctvshow.sctv.com/sdlive/kangba/1.m3u8香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
山东教育卫视,http://117.169.124.43:6610/ysten-businessmobile/live/shandongjy/2.m3u8
澳门卫视,http://stream.mastvnet.com/MSTV/SD/live.m3u8
澳亚卫视,http://stream.mastvnet.com/MASTV/sd/live.m3u8
CETV 1,http://117.169.124.43:6610/ysten-businessmobile/live/jiaoyutv/2.m3u8
福建频道,#genre#
平潭综合新闻台,http://222.186.61.82/tv_radio_31191/tv_channel_907__redirect__31191.m3u8
福州综合,http://live1.fzntv.cn/live/zohi_fztv1/playlist.m3u8
福州综合(备),http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
福州影视,http://live1.fzntv.cn/live/zohi_fztv2/playlist.m3u8
福州影视(备),http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福州生活,http://live1.fzntv.cn/live/zohi_fztv3/playlist.m3u8
福州生活(备),http://live.zohi.tv/video/s10001-shpd-3/index.m3u8
福州少儿,http://live1.fzntv.cn/live/zohi_fztv4/playlist.m3u8
福州少儿(备),http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
长乐综合,http://35908.hlsplay.aodianyun.com/guangdianyun_35908/tv_channel_327.m3u8
厦门卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226781/1.m3u8
厦门卫视(备),http://cstvpull.live.wscdns.com/live/xiamen.flv
厦门卫视(备1),http://cstvpull.live.wscdns.com/live/xiamen4.flv
厦门一台,http://cstvpull.live.wscdns.com/live/xiamen1.flv
厦门一台(备),http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226814/1.m3u8
厦门二台,http://cstvpull.live.wscdns.com/live/xiamen2.flv
厦门二台(备),http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226777/1.m3u8
厦门三台,http://cstvpull.live.wscdns.com/live/xiamen3.flv
厦门三台(备),http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226760/1.m3u8
厦门四台,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226764/1.m3u8
厦门移动电视,http://cctvalih5ca.v.myalicdn.com/cstv/xiamenyidong_2/index.m3u8
莆田1套,http://stream3.fjtv.net/pttv1/sd/live.m3u8?_upt=f14a35c41579502720&drm
莆田2套,http://stream3.fjtv.net/pttv2/sd/live.m3u8?_upt=8d5e379d1579502788&drm
仙游电视,http://stream3.fjtv.net/xylive/sd/live.m3u8?_upt=735a4de91579502823&drm
泉州综合,http://live.qztvxwgj.com/live/news.m3u8
泉州闽南语,http://live.qztvxwgj.com/live/mny.m3u8
南安新闻综合,http://natv.cnjrna.com:3000/channel/sovp/1000000000000018/video_1564_none.m3u8
安溪电视台,https://36351.hlsplay.aodianyun.com/tv_radio_36351/tv_channel_1025.m3u8
晋江电视,http://stream.jinjiang.tv/1/sd/live.m3u8?_upt=7738cbdd1569250965
石狮综合,http://218.5.112.180:88/live/dssl/playlist.m3u8
龙岩综合,http://stream.lytv.net.cn/2/sd/live.m3u8
龙岩公共,http://stream.lytv.net.cn/1/sd/live.m3u8
新罗电视1,http://stream.lyxltv.com/xltv/sd/live.m3u8
新罗电视2,http://stream.lyxltv.com/xinluotv/sd/live.m3u8
三明综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
三明公共,http://39669.hlsplay.aodianyun.com/tv_radio_39669/tv_channel_1196.m3u8
沙县新闻综合,https://35498.hlsplay.aodianyun.com/guangdianyun_35498/tv_channel_425.m3u8
沙县新闻综合(备),https://lss-78d6df046080e1bf.hlsplay.aodianyun.com/guangdianyun_35498/tv_channel_425__redirect__35498.m3u8
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
宁德综合,http://220.161.247.82:8199/live/nd1_1128.m3u8
宁德综合(备),http://live01.nddst.com/live/nd1_1128.m3u8
宁德综合(备1),http://220.161.247.82:8199/live/nd1_696.m3u8
宁德公共,http://220.161.247.82:8199/live/nd2_1128.m3u8
武夷山综合,http://fjwys.chinashadt.com:2036/live/1.stream/playlist.m3u8
武夷山公共信息,http://fjwys.chinashadt.com:2036/live/3.stream/playlist.m3u8
上杭综合,http://fjsh.chinashadt.com:1935/live/fjds.stream/playlist.m3u8
邵武新闻综合,http://r.gslb.lecloud.com/live/hls/201606033000003fc13/desc.m3u8
尤溪新闻综合,https://38269.hlsplay.aodianyun.com/tv_radio_38269/tv_channel_765.m3u8
尤溪城市生活,https://38269.hlsplay.aodianyun.com/tv_radio_38269/tv_channel_766.m3u8
宁化电视1,http://fjnh.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8
地方频道,#genre#
福建 Ⅰ 平潭新闻综合台,http://222.186.61.82/tv_radio_31191/tv_channel_907__redirect__31191.m3u8
福建 Ⅰ 泉州综合台,http://live.qztvxwgj.com/live/news.m3u8
福建 Ⅰ 晋江电视台,http://stream.jinjiang.tv/1/sd/live.m3u8?_upt=7738cbdd1569250965
福建 Ⅰ 乡村公共台,http://player.ioioz.com/18/tv.php?tv=fjtv&id=fjgg#rtsp://183.252.176.54:554/PLTV/88888888/224/3221226113/10000100000000060000000002358064_0.smil
福建 Ⅰ 漳州新闻综合台,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
浙江 Ⅰ 柯桥综合台,http://live.scbtv.cn/hls/news/index.m3u8
浙江 Ⅰ 柯桥时尚台,http://live.scbtv.cn/hls/qfc/index.m3u8
安徽 Ⅰ 六安综合台,http://live.china-latv.com/channel1/sd/live.m3u8
安徽 Ⅰ 六安公共台,http://live.china-latv.com/channel2/sd/live.m3u8
安徽 Ⅰ 淮北公共台,http://live.0561rtv.cn/ggpd/hd/live.m3u8
安徽 Ⅰ 淮北综合台,http://live.0561rtv.cn/xwzh/hd/live.m3u8
江苏 Ⅰ 无锡综合台,http://live-wx.wifiwx.com/wxtv1/sd/live.m3u8
江苏 Ⅰ 无锡都市台,http://live-wx.wifiwx.com/wxtv3/sd/live.m3u8
江苏 Ⅰ 南京综合台,http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
江苏 Ⅰ 苏州综合台,http://player.200877926.top/17/js/suzhoum3u8.php?id=60
江苏 Ⅰ 苏州生活台,http://player.ioioz.com/18/tv.php?tv=jssztv&id=53
江苏 Ⅰ 扬州综合台,http://player.200877926.top/18/yangzhou.php?u=jsyztv1
云南 Ⅰ 云南都市台,http://hwzbout.yunshicloud.com/62hdvf/v8260m.m3u8#http://edge1.yntv.cn/channels/yntv/ynds/m3u8:sd
云南 Ⅰ 云南影视台,http://hwzbout.yunshicloud.com/62hdvf/k7daod.m3u8
云南 Ⅰ 云南生活台,http://hwzbout.yunshicloud.com/62hdvf/gk6472.m3u8
云南 Ⅰ 云南公共台,http://hwzbout.yunshicloud.com/62hdvf/ggrqij.m3u8#http://edge1.yntv.cn/channels/yntv/yngg/m3u8:sd
云南 Ⅰ 云南少儿台,https://hwapi.yunshicloud.com/62hdvf/ru416s.m3u8#http://edge1.yntv.cn/channels/yntv/ynse/m3u8:sd
云南 Ⅰ 文山综合台,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
云南 Ⅰ 文山公共台,http://tvdrs.wsrtv.com.cn:8100/channellive/ch2.flv
浙江 Ⅰ 浙江影视台,http://hw-m-l.cztv.com/channels/lantian/channel05/720p.m3u8
浙江 Ⅰ 浙江少儿台,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8
浙江 Ⅰ 浙江钱江台,http://hw-m-l.cztv.com/channels/lantian/channel02/720p.m3u8
浙江 Ⅰ 浙江休闲台,http://hw-m-l.cztv.com/channels/lantian/channel06/720p.m3u8
浙江 Ⅰ 浙江经济台,http://hw-m-l.cztv.com/channels/lantian/channel03/720p.m3u8
浙江 Ⅰ 浙江新闻台,http://hw-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
浙江 Ⅰ 绍兴综合台,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8
浙江 Ⅰ 绍兴影视台,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
浙江 Ⅰ 新昌综合台,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
浙江 Ⅰ 新昌生活台,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
上海 Ⅰ 上海都市台,http://hw-stream.kksmg.com/live/ylpd7bf15f94.m3u8
上海 Ⅰ 第一财经台,http://hw-stream.kksmg.com/live/dycj93ba5ac7.m3u8
广东 Ⅰ 番禺综合台,http://live.pybtv.cn/channel1/sd/live.m3u8?_upt=16fb00e01563813775
广东 Ⅰ 广州综合台,http://aplay.gztv.com/sec/zhonghe.m3u8
广东 Ⅰ 广州影视台,http://aplay.gztv.com/sec/yingshi.m3u8
广东 Ⅰ 广州新闻台,http://aplay.gztv.com/sec/xinwen.m3u8
广东 Ⅰ 广州少儿台,http://aplay.gztv.com/sec/shaoer.m3u8
广东 Ⅰ 韶关综合台,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
广东 Ⅰ 韶关公共台,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8
湖北 Ⅰ 武汉公共台，http://stream.appwuhan.com/1tzb/sd/live.m3u8
湖南 Ⅰ 湘潭综合台,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湖南 Ⅰ 常德综合台,http://zhibo.changdejia.com/cdtv/xwzh.m3u8
湖南 Ⅰ 常德公共台,http://zhibo.changdejia.com/cdtv/ggpd.m3u8
湖北 Ⅰ 荆门综合台,http://jingmen.live.cjyun.org/video/s10101-jmnews.m3u8#http://live.jmtv.com.cn/xwzh/sd/live.m3u8
湖北 Ⅰ 荆门公共台,http://live.jmtv.com.cn/ngpd/sd/live.m3u8#http://jingmen.live.cjyun.org/video/s10101-jmggpd.m3u8
山西 Ⅰ 朔州新闻台,http://stream.sxsztv.com/live4/sd/live.m3u8
山西 Ⅰ 大同综合台,http://hwzbout.yunshicloud.com/p2984z/k8kl9m.m3u8
山西 Ⅰ 大同公共台,https://hwapi.yunshicloud.com/p2984z/239g8l.m3u8
山西 Ⅰ 大同生活台,https://hwapi.yunshicloud.com/p2984z/lnbwyz.m3u8
四川 Ⅰ 四川公共台,http://scgctvshow.sctv.com/hdlive/sctv9/1.m3u8
四川 Ⅰ 巴中综合台,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.flv
四川 Ⅰ 巴中公共台,https://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8
四川 Ⅰ 雅安综合台,http://flv.drs.tv.yatv.tv:8080/channellive/xinwen.flv
四川 Ⅰ 雅安公共台,http://flv.drs.tv.yatv.tv:8080/channellive/gonggong.flv
四川 Ⅰ 乐山综合台,http://flv.channellive.leshantv.net/live/ch1.flv
四川 Ⅰ 乐山公共台,http://flv.channellive.leshantv.net/live/ch2.flv
四川 Ⅰ 西昌综合台,http://stream.xctv.news:8084/1a6c203cd4644dd9a27a4b07a1159e14/h264_500k_ts/index.m3u8?type=flv2hls_m3u8#http://stream.xctv.news:8084/live/1a6c203cd4644dd9a27a4b07a1159e14?fmt=h264_500k_flv
四川 Ⅰ 达州综合台,http://tv.drs.dzxw.net/channellive/dzrtv-hd1.flv#http://m3u8.channellive.dzxw.net/cms/videos/nmip-media/channellive/channel35/playlist.m3u8
四川 Ⅰ 达州公共台,http://tv.drs.dzxw.net/channellive/dzrtv-hd2.flv#http://m3u8.channellive.dzxw.net/cms/videos/nmip-media/channellive/channel36/playlist.m3u8
四川 Ⅰ 遂宁综合台,http://snlive.scsntv.com:8091/live/xwzh.m3u8
四川 Ⅰ 遂宁公共台,http://snlive.scsntv.com:8091/live/gggy.m3u8
四川 Ⅰ 攀枝花综合,http://zb.pzhgd.com:9091/live/xwzh.m3u8
四川 Ⅰ 泸州综合台,http://tvdrs.weblz.com.cn:8100/channellive/lztv1.flv#http://file.weblz.com.cn:6066/cms/videos/nmip-media-dz/channellive/channel3/playlist.m3u8
四川 Ⅰ 泸州公共台,http://file.weblz.com.cn:6066/cms/videos/nmip-media-dz/channellive/channel4/playlist.m3u8#http://tvdrs.weblz.com.cn:8100/channellive/lztv2.flv
四川 Ⅰ 泸州科技台,http://file.weblz.com.cn:6066/cms/videos/nmip-media-dz/channellive/channel5/playlist.m3u8
安徽 Ⅰ 郎溪综合台,http://117.70.93.210:1935/live/xinwen/playlist.m3u8
安徽 Ⅰ 郎溪影视台,http://117.70.93.210:1935/live/yingshi/playlist.m3u8
山东 Ⅰ 济南综合台,http://ts1.ijntv.cn/xwhd/playlist.m3u8
山东 Ⅰ 济宁综合台,http://lives.jnnews.tv/video/s10001-jntv/index.m3u8
山东 Ⅰ 烟台综合台,http://player.200877926.top/hogejump/yantai.php?id=2
山东 Ⅰ 烟台影视台,http://player.200877926.top/hogejump/yantai.php?id=5
安徽 Ⅰ 黄山综合台,http://ks-hls.juyun.tv/live/hs_stream1/index.m3u8
江苏 Ⅰ 靖江电视台,http://58.222.151.43:1935/live/xwzhpc/playlist.m3u8
江苏 Ⅰ 睢宁综合台,http://tv.jrsncn.com:9001/hls/live/live1/stream.m3u8
上海 Ⅰ 浦东综合台,http://pdlive.lyuncloud.com/pdlive/pdtv/index.m3u8
重庆 Ⅰ 万州综合台,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8#http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
重庆 Ⅰ 万州影视台,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
重庆 Ⅰ 渝北综合台,http://yubeilive.cbg.cn/ch1-3.m3u8
重庆 Ⅰ 渝北都市台,http://yubeilive.cbg.cn/ch0-3.m3u8
宁夏 Ⅰ 中宁综合台,http://juyunlive.juyun.tv/live/15470167.m3u8
宁夏 Ⅰ 银川生活台,http://stream.ycgbtv.com.cn/ycxw/sd/live.m3u8
广东 Ⅰ 佛山综合台,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_zhpd.m3u8
广东 Ⅰ 佛山影视台,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_yspd.m3u8
广东 Ⅰ 佛山公共台,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_ggpd.m3u8
广东 Ⅰ 佛山顺德台,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_sdpd.m3u8
山东 Ⅰ 威海综合台,http://l2.weihai.tv:8081/hls/czv7gqQ091.m3u8
湖南 Ⅰ 娄底综合台,http://218.77.102.118:1935/live/zonghe/playlist.m3u8
湖南 Ⅰ 娄底公共台,http://218.77.102.118:1935/live/gonggong/playlist.m3u8
湖北 Ⅰ 襄阳公共台,http://xiangyang.live.cjyun.org/video/s10125-education_hd.m3u8
湖北 Ⅰ 襄阳综合台,http://xiangyang.live.cjyun.org/video/s10125-news_hd/index.m3u8
河南 Ⅰ 河南都市台,http://player.200877926.top/18/tv.php?tv=hayx&id=82
广西 Ⅰ 广西影视台,http://stream.cdn.liangtv.cn/live/liangtv_gxys/playlist.m3u8?wsSession=-&wsIPSercert=&wsMonitor=-1
广西 Ⅰ 广西都市台,http://stream.cdn.liangtv.cn/live/liangtv_gxds/playlist.m3u8?wsSession=-&wsIPSercert=&wsMonitor=-1
广西 Ⅰ 广西综艺台,http://stream.cdn.liangtv.cn/live/liangtv_gxzy/playlist.m3u8?wsSession=-&wsIPSercert=&wsMonitor=-1
广西 Ⅰ 广西公共台,http://stream.cdn.liangtv.cn/live/liangtv_gxgg/playlist.m3u8?wsSession=-&wsIPSercert=&wsMonitor=-1
广西 Ⅰ 南宁综合台,http://24tl.qingk.cn/live/NNTV_NEWS_A.m3u8
陕西 Ⅰ 安康综合台,http://pili-live-hls.hsyapp.sobeylingyun.com/xjhsyapp2019/sxakzhpd.m3u8
黑龙 Ⅰ 黑龙江都市,http://stream3.hljtv.com/hljdd2/sd/live.m3u8
广东 Ⅰ 开平综合台,http://livepk.chinamcache.com/kpx/kpzb02.m3u8?auth_key=1561968745-0-0-7b65cb80dce4fbae47b4daa992d18e76
广东 Ⅰ 开平生活台,http://livepk.chinamcache.com/kpx/kpzb01.m3u8?auth_key=1561968703-0-0-dbda38cd37b5ae987ae9b6de3bec9ae0
山东 Ⅰ 德州综合台,http://video.dztv.tv:1935/live/xwzh_gq/playlist.m3u8
山东 Ⅰ 德州公共台,http://video.dztv.tv:1935/live/dzgg_gq/playlist.m3u8
安徽 Ⅰ 铜陵综合台,http://dstpush1.retalltech.com/app/stream1.m3u8
安徽 Ⅰ 铜陵公共台,http://dstpush1.retalltech.com/app/stream2.m3u8
江苏 Ⅰ 东海综合台,rtmp://livetv.dhtv.cn/live/news
湖北 Ⅰ 随州综合台,http://suizhou.source.cjyun.org/video/s10145-szzhpd.m3u8
湖北 Ⅰ 随州农村台,http://suizhou.source.cjyun.org/video/s10145-szncpd.m3u8
云南 Ⅰ 红河综合台,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
福建 Ⅰ 长乐电视台,http://35908.hlsplay.aodianyun.com/guangdianyun_35908/tv_channel_327.m3u8
吉林 Ⅰ 长春综合台,http://stream2.jlntv.cn/jlcc/sd/live.m3u8
江西 Ⅰ 上饶综合台,http://live.0793.tv/srtv1/sd/live.m3u8
甘肃 Ⅰ 酒泉综合台,http://117.156.28.57/PLTV/88888888/224/3221225837/index.m3u8
